gate,cls_threshold,mask_threshold,idx_in_batch,gate_pass,num_keep,max_cls_prob,max_mask_prob,any_fg_pre_keep,any_fg_post_keep,image_forged_prob
-1.0,0.05,0.5,0,1,0,0.03930928185582161,0.9999997615814209,1,0,0.14639726281166077
-1.0,0.05,0.5,1,1,15,0.1981842964887619,0.12974697351455688,0,0,0.6279424428939819
-1.0,0.05,0.5,2,1,14,0.0989985466003418,1.0,1,1,0.3952780067920685
-1.0,0.05,0.5,3,1,3,0.0639907717704773,0.999854564666748,1,1,0.16415604948997498
-1.0,0.05,0.5,0,1,0,0.018305368721485138,0.9992850422859192,1,0,0.04260833561420441
-1.0,0.05,0.5,1,1,0,0.020536869764328003,0.9963651895523071,1,0,0.025636760517954826
-1.0,0.05,0.5,2,1,15,0.09457391500473022,0.9999706745147705,1,1,0.4095808267593384
-1.0,0.05,0.5,3,1,0,0.037372782826423645,1.0,1,0,0.09887166321277618
-1.0,0.05,0.5,0,1,15,0.09825820475816727,0.9889023900032043,1,1,0.5366913676261902
-1.0,0.05,0.5,1,1,0,0.0074563296511769295,0.9999252557754517,1,0,0.004382326267659664
-1.0,0.05,0.5,2,1,0,0.0032680360600352287,0.9987888932228088,1,0,0.004092447925359011
-1.0,0.05,0.5,3,1,15,0.1828361600637436,1.0,1,1,0.6174609065055847
-1.0,0.05,0.5,0,1,0,0.0038694737013429403,0.9995081424713135,1,0,0.0021656660828739405
-1.0,0.05,0.5,1,1,0,0.015495426021516323,0.9999722242355347,1,0,0.06505782902240753
-1.0,0.05,0.5,2,1,15,0.09937093406915665,1.0,1,1,0.5415424108505249
-1.0,0.05,0.5,3,1,15,0.17991289496421814,1.0,1,1,0.6281888484954834
-1.0,0.05,0.5,0,1,15,0.2105071097612381,1.0,1,1,0.6485128402709961
-1.0,0.05,0.5,1,1,15,0.2366015911102295,0.9992714524269104,1,1,0.6529226899147034
-1.0,0.05,0.5,2,1,1,0.05063612014055252,0.9999997615814209,1,1,0.25072911381721497
-1.0,0.05,0.5,3,1,0,0.008258730173110962,0.9942587614059448,1,0,0.040430840104818344
-1.0,0.05,0.5,0,1,0,0.03318985179066658,0.9978277087211609,1,0,0.07549834251403809
-1.0,0.05,0.5,1,1,15,0.2225775271654129,0.9999967813491821,1,1,0.6157419085502625
-1.0,0.05,0.5,2,1,15,0.19448265433311462,1.0,1,1,0.47233638167381287
-1.0,0.05,0.5,3,1,15,0.15983742475509644,1.0,1,1,0.29839736223220825
-1.0,0.05,0.5,0,1,0,0.019441818818449974,0.9999825954437256,1,0,0.02120884135365486
-1.0,0.05,0.5,1,1,1,0.05154372379183769,0.9994587302207947,1,1,0.12684230506420135
-1.0,0.05,0.5,2,1,15,0.2378394603729248,1.0,1,1,0.6744006276130676
-1.0,0.05,0.5,3,1,0,0.025433246046304703,0.9969151020050049,1,0,0.07159408181905746
-1.0,0.05,0.5,0,1,0,0.030472885817289352,1.0,1,0,0.05589484050869942
-1.0,0.05,0.5,1,1,15,0.19456370174884796,1.0,1,1,0.4838198125362396
-1.0,0.05,0.5,2,1,0,0.04121668264269829,0.9996703863143921,1,0,0.26318591833114624
-1.0,0.05,0.5,3,1,15,0.18951332569122314,0.9993470311164856,1,1,0.6244966983795166
-1.0,0.05,0.5,0,1,0,0.04648426175117493,0.9999678134918213,1,0,0.20286720991134644
-1.0,0.05,0.5,1,1,0,0.022500459104776382,0.999974250793457,1,0,0.040994931012392044
-1.0,0.05,0.5,2,1,15,0.17395874857902527,0.32247912883758545,0,0,0.5985438823699951
-1.0,0.05,0.5,3,1,0,0.030391540378332138,0.9997339844703674,1,0,0.08305931091308594
-1.0,0.05,0.5,0,1,15,0.1710374355316162,0.9999294281005859,1,1,0.42308875918388367
-1.0,0.05,0.5,1,1,13,0.07897750288248062,0.5107003450393677,1,0,0.48245683312416077
-1.0,0.05,0.5,2,1,0,0.004025637172162533,0.9982820749282837,1,0,0.0018301985692232847
-1.0,0.05,0.5,3,1,15,0.18529267609119415,0.9982933402061462,1,1,0.5915879011154175
-1.0,0.05,0.5,0,1,4,0.054510049521923065,0.974821925163269,1,1,0.3667164146900177
-1.0,0.05,0.5,1,1,15,0.12496676295995712,0.9980430603027344,1,1,0.4400401711463928
-1.0,0.05,0.5,2,1,15,0.17760197818279266,0.45098647475242615,0,0,0.6213369369506836
-1.0,0.05,0.5,3,1,0,0.0033637878950685263,0.9999957084655762,1,0,0.003286792431026697
-1.0,0.05,0.5,0,1,0,0.01011717040091753,0.9999916553497314,1,0,0.011555627919733524
-1.0,0.05,0.5,1,1,1,0.053494349122047424,0.9325622320175171,1,1,0.39694175124168396
-1.0,0.05,0.5,2,1,7,0.07092420756816864,0.9858011603355408,1,0,0.2139587253332138
-1.0,0.05,0.5,3,1,0,0.029915086925029755,0.9993696808815002,1,0,0.06682182103395462
-1.0,0.05,0.5,0,1,12,0.060504116117954254,0.99967360496521,1,1,0.15674109756946564
-1.0,0.05,0.5,1,1,3,0.07765893638134003,0.9998297691345215,1,1,0.4790663421154022
-1.0,0.05,0.5,2,1,0,0.014375315979123116,0.963085412979126,1,0,0.04307236149907112
-1.0,0.05,0.5,3,1,0,0.017587648704648018,0.8511956334114075,1,0,0.037112511694431305
-1.0,0.05,0.5,0,1,0,0.021077249199151993,0.9999607801437378,1,0,0.010752012953162193
-1.0,0.05,0.5,1,1,0,0.043308280408382416,0.9999902248382568,1,0,0.16813308000564575
-1.0,0.05,0.5,2,1,15,0.19410040974617004,0.9997528195381165,1,1,0.5130757689476013
-1.0,0.05,0.5,3,1,0,0.0043006762862205505,0.9999971389770508,1,0,0.002123868325725198
-1.0,0.05,0.5,0,1,0,0.015508757904171944,0.9999980926513672,1,0,0.01242588460445404
-1.0,0.05,0.5,1,1,0,0.013554847799241543,0.9901884198188782,1,0,0.0329783670604229
-1.0,0.05,0.5,2,1,15,0.17166638374328613,1.0,1,1,0.1598540097475052
-1.0,0.05,0.5,3,1,14,0.06721493601799011,0.9999998807907104,1,1,0.3472447693347931
-1.0,0.05,0.5,0,1,1,0.06030500680208206,0.9998972415924072,1,1,0.1289679855108261
-1.0,0.05,0.5,1,1,0,0.020044518634676933,0.9761601686477661,1,0,0.08270468562841415
-1.0,0.05,0.5,2,1,2,0.06246456876397133,0.9995545744895935,1,1,0.22694514691829681
-1.0,0.05,0.5,3,1,0,0.006916740443557501,0.9999229907989502,1,0,0.12630368769168854
-1.0,0.05,0.5,0,1,15,0.13547401130199432,0.9984910488128662,1,1,0.6047776341438293
-1.0,0.05,0.5,1,1,0,0.024831444025039673,0.9998952150344849,1,0,0.03668602928519249
-1.0,0.05,0.5,2,1,15,0.2044427990913391,0.999937891960144,1,1,0.6185171604156494
-1.0,0.05,0.5,3,1,15,0.14882685244083405,0.9994589686393738,1,1,0.6322919130325317
-1.0,0.05,0.5,0,1,15,0.0962371900677681,1.0,1,1,0.20750844478607178
-1.0,0.05,0.5,1,1,14,0.0990246906876564,0.9942732453346252,1,1,0.3298088610172272
-1.0,0.05,0.5,2,1,0,0.04029616340994835,0.991091251373291,1,0,0.05305992066860199
-1.0,0.05,0.5,3,1,0,0.018381984904408455,0.9995217323303223,1,0,0.07649437338113785
-1.0,0.05,0.5,0,1,0,0.03650175407528877,0.9999881982803345,1,0,0.07086794823408127
-1.0,0.05,0.5,1,1,0,0.00714057357981801,0.9999465942382812,1,0,0.004587435629218817
-1.0,0.05,0.5,2,1,0,0.013718861155211926,0.8592215776443481,1,0,0.04738803952932358
-1.0,0.05,0.5,3,1,0,0.021847615018486977,0.9999557733535767,1,0,0.042917147278785706
-1.0,0.05,0.5,0,1,0,0.018042966723442078,0.9581705927848816,1,0,0.07450766116380692
-1.0,0.05,0.5,1,1,15,0.20704373717308044,1.0,1,1,0.8021834492683411
-1.0,0.05,0.5,2,1,3,0.052802711725234985,0.9999897480010986,1,1,0.14816224575042725
-1.0,0.05,0.5,3,1,0,0.0035278191789984703,0.9999936819076538,1,0,0.004453996196389198
-1.0,0.05,0.5,0,1,0,0.028694352135062218,1.0,1,0,0.0624542273581028
-1.0,0.05,0.5,1,1,0,0.021327193826436996,0.9999940395355225,1,0,0.024734700098633766
-1.0,0.05,0.5,2,1,15,0.08768022060394287,0.9996668100357056,1,1,0.2646980881690979
-1.0,0.05,0.5,3,1,15,0.13037188351154327,1.0,1,1,0.35338494181632996
-1.0,0.05,0.5,0,1,15,0.13609369099140167,1.0,1,1,0.6280413866043091
-1.0,0.05,0.5,1,1,15,0.17957726120948792,0.9982960820198059,1,1,0.6394121050834656
-1.0,0.05,0.5,2,1,0,0.012181015685200691,0.9999984502792358,1,0,0.04005201533436775
-1.0,0.05,0.5,3,1,2,0.05991114303469658,0.5547123551368713,1,0,0.24196575582027435
-1.0,0.05,0.5,0,1,1,0.053630467504262924,0.99998939037323,1,1,0.17634446918964386
-1.0,0.05,0.5,1,1,0,0.02551211789250374,0.9977977275848389,1,0,0.060981567949056625
-1.0,0.05,0.5,2,1,0,0.02484196610748768,0.9999771118164062,1,0,0.06209828704595566
-1.0,0.05,0.5,3,1,15,0.09621069580316544,1.0,1,1,0.6262291073799133
-1.0,0.05,0.5,0,1,15,0.1602078080177307,0.9999996423721313,1,1,0.4252723157405853
-1.0,0.05,0.5,1,1,0,0.015323763713240623,0.9999499320983887,1,0,0.031061967834830284
-1.0,0.05,0.5,2,1,0,0.005979400593787432,0.9997910857200623,1,0,0.007932761684060097
-1.0,0.05,0.5,3,1,0,0.025334544479846954,0.9999990463256836,1,0,0.05887165665626526
-1.0,0.05,0.5,0,1,0,0.011791903525590897,0.11023193597793579,0,0,0.07713036984205246
-1.0,0.05,0.5,1,1,1,0.0593244768679142,0.9998313188552856,1,1,0.08023585379123688
-1.0,0.05,0.5,2,1,0,0.0045379470102488995,0.9975384473800659,1,0,0.003056929912418127
-1.0,0.05,0.5,3,1,15,0.1914491057395935,0.6998332142829895,1,1,0.6338450312614441
-1.0,0.05,0.5,0,1,15,0.21953505277633667,0.31371691823005676,0,0,0.6260624527931213
-1.0,0.05,0.5,1,1,0,0.009964317083358765,0.929785430431366,1,0,0.024594468995928764
-1.0,0.05,0.5,2,1,0,0.004985648673027754,0.9996891021728516,1,0,0.003247221000492573
-1.0,0.05,0.5,3,1,3,0.06383266299962997,0.9999947547912598,1,1,0.1825551688671112
-1.0,0.05,0.5,0,1,1,0.05162840336561203,0.9719236493110657,1,0,0.1812296062707901
-1.0,0.05,0.5,1,1,15,0.18773533403873444,0.28560394048690796,0,0,0.6266292929649353
-1.0,0.05,0.5,2,1,15,0.14378997683525085,1.0,1,1,0.29193857312202454
-1.0,0.05,0.5,3,1,15,0.1921430081129074,0.07153529673814774,0,0,0.6255871057510376
-1.0,0.05,0.5,0,1,15,0.10976976156234741,0.9998480081558228,1,1,0.5533261895179749
-1.0,0.05,0.5,1,1,0,0.0048507447354495525,0.9982265830039978,1,0,0.0021543907932937145
-1.0,0.05,0.5,2,1,0,0.006937366910278797,0.9977715015411377,1,0,0.025922466069459915
-1.0,0.05,0.5,3,1,0,0.030487440526485443,0.9998505115509033,1,0,0.10655192285776138
-1.0,0.05,0.5,0,1,0,0.0024855672381818295,0.9999262094497681,1,0,0.0021220461931079626
-1.0,0.05,0.5,1,1,0,0.003632302163168788,0.9961974620819092,1,0,0.002336465986445546
-1.0,0.05,0.5,2,1,0,0.019552452489733696,0.9998513460159302,1,0,0.06527826935052872
-1.0,0.05,0.5,3,1,0,0.005639873445034027,0.9999899864196777,1,0,0.009495013393461704
-1.0,0.05,0.5,0,1,15,0.09936817735433578,0.9199641942977905,1,1,0.520099937915802
-1.0,0.05,0.5,1,1,15,0.13219060003757477,1.0,1,1,0.5820924043655396
-1.0,0.05,0.5,2,1,0,0.00844024121761322,0.5413061380386353,1,0,0.013624634593725204
-1.0,0.05,0.5,3,1,0,0.017658403143286705,0.9867153763771057,1,0,0.09003786742687225
-1.0,0.05,0.5,0,1,15,0.1460031270980835,1.0,1,1,0.20670171082019806
-1.0,0.05,0.5,1,1,13,0.07524457573890686,0.9999735355377197,1,1,0.11756431311368942
-1.0,0.05,0.5,2,1,0,0.012780222110450268,0.9999947547912598,1,0,0.005304472520947456
-1.0,0.05,0.5,3,1,15,0.1459863930940628,0.9939764738082886,1,1,0.5828273892402649
-1.0,0.05,0.5,0,1,15,0.12429529428482056,0.9623544812202454,1,1,0.5740408897399902
-1.0,0.05,0.5,1,1,15,0.20396903157234192,0.8436520099639893,1,1,0.5700758695602417
-1.0,0.05,0.5,2,1,0,0.009375772438943386,0.5647870302200317,1,0,0.01858934760093689
-1.0,0.05,0.5,3,1,15,0.11313887685537338,1.0,1,1,0.250802606344223
-1.0,0.05,0.5,0,1,15,0.2087707221508026,1.0,1,1,0.42697253823280334
-1.0,0.05,0.5,1,1,13,0.0655989721417427,0.9849532842636108,1,1,0.3465396761894226
-1.0,0.05,0.5,2,1,15,0.1712622493505478,1.0,1,1,0.4893757998943329
-1.0,0.05,0.5,3,1,15,0.15844276547431946,0.9999971389770508,1,1,0.2871814966201782
-1.0,0.05,0.5,0,1,1,0.0592695027589798,0.9968279004096985,1,1,0.2515835165977478
-1.0,0.05,0.5,1,1,15,0.12952522933483124,0.9997547268867493,1,1,0.3806021213531494
-1.0,0.05,0.5,2,1,2,0.05260883644223213,1.0,1,1,0.17435818910598755
-1.0,0.05,0.5,3,1,15,0.1373317986726761,0.9958835244178772,1,1,0.603148341178894
-1.0,0.05,0.5,0,1,0,0.04137532785534859,0.9758732914924622,1,0,0.18528799712657928
-1.0,0.05,0.5,1,1,15,0.2025827020406723,0.2752317488193512,0,0,0.6087337136268616
-1.0,0.05,0.5,2,1,15,0.19623267650604248,0.999904990196228,1,1,0.5611152648925781
-1.0,0.05,0.5,3,1,15,0.24149474501609802,1.0,1,1,0.6834793090820312
-1.0,0.05,0.5,0,1,0,0.015567781403660774,0.9995081424713135,1,0,0.003490567672997713
-1.0,0.05,0.5,1,1,15,0.12866292893886566,0.9983119964599609,1,1,0.4441791772842407
-1.0,0.05,0.5,2,1,0,0.009044555947184563,0.9584293961524963,1,0,0.03822137415409088
-1.0,0.05,0.5,3,1,15,0.11100368201732635,0.9999920129776001,1,1,0.2720087468624115
-1.0,0.05,0.5,0,1,15,0.21907907724380493,0.9404683709144592,1,1,0.6528522968292236
-1.0,0.05,0.5,1,1,15,0.10096357762813568,0.9999940395355225,1,1,0.3713010251522064
-1.0,0.05,0.5,2,1,15,0.09875278919935226,0.999975323677063,1,1,0.16820260882377625
-1.0,0.05,0.5,3,1,15,0.0751931294798851,0.9988634586334229,1,1,0.5110008716583252
-1.0,0.05,0.5,0,1,0,0.005417816340923309,0.9999749660491943,1,0,0.008216692134737968
-1.0,0.05,0.5,1,1,15,0.17016743123531342,0.9819461703300476,1,1,0.5684902667999268
-1.0,0.05,0.5,2,1,0,0.014752318151295185,0.9999979734420776,1,0,0.010831054300069809
-1.0,0.05,0.5,3,1,15,0.1354517787694931,0.999983549118042,1,1,0.39786869287490845
-1.0,0.05,0.5,0,1,0,0.015003012493252754,0.9609826803207397,1,0,0.02159743569791317
-1.0,0.05,0.5,1,1,0,0.025782497599720955,0.9905986189842224,1,0,0.072590671479702
-1.0,0.05,0.5,2,1,15,0.2494903802871704,0.5715708136558533,1,1,0.5999390482902527
-1.0,0.05,0.5,3,1,14,0.07319559156894684,0.7590019106864929,1,1,0.1379666030406952
-1.0,0.05,0.5,0,1,15,0.2068910151720047,0.9188852310180664,1,1,0.6164970993995667
-1.0,0.05,0.5,1,1,0,0.011043038219213486,0.999993085861206,1,0,0.0063474359922111034
-1.0,0.05,0.5,2,1,0,0.028570886701345444,0.9737886786460876,1,0,0.12223678827285767
-1.0,0.05,0.5,3,1,15,0.1991874873638153,0.9999997615814209,1,1,0.5299329161643982
-1.0,0.05,0.5,0,1,15,0.09861232340335846,1.0,1,1,0.26252833008766174
-1.0,0.05,0.5,1,1,0,0.013848043978214264,0.6557137966156006,1,0,0.04541318118572235
-1.0,0.05,0.5,2,1,0,0.015306808054447174,0.9999933242797852,1,0,0.05277484282851219
-1.0,0.05,0.5,3,1,0,0.006438087206333876,0.9999704360961914,1,0,0.0026405309326946735
-1.0,0.05,0.5,0,1,0,0.045276593416929245,0.8624483942985535,1,0,0.11058829724788666
-1.0,0.05,0.5,1,1,15,0.17215770483016968,1.0,1,1,0.3436095714569092
-1.0,0.05,0.5,2,1,0,0.0329551137983799,0.9999996423721313,1,0,0.13468478620052338
-1.0,0.05,0.5,3,1,3,0.0641816109418869,0.9989544153213501,1,1,0.164290189743042
-1.0,0.05,0.5,0,1,0,0.027195440605282784,0.9036338925361633,1,0,0.10081467777490616
-1.0,0.05,0.5,1,1,0,0.010295426473021507,0.9999854564666748,1,0,0.009227670729160309
-1.0,0.05,0.5,2,1,15,0.1728823333978653,1.0,1,1,0.916718602180481
-1.0,0.05,0.5,3,1,0,0.008210944011807442,0.9999402761459351,1,0,0.00697807502001524
-1.0,0.05,0.5,0,1,0,0.03405532240867615,0.9999998807907104,1,0,0.09666954725980759
-1.0,0.05,0.5,1,1,15,0.20027510821819305,0.9999983310699463,1,1,0.620090126991272
-1.0,0.05,0.5,2,1,0,0.04180695861577988,0.9999954700469971,1,0,0.10637843608856201
-1.0,0.05,0.5,3,1,0,0.030400719493627548,1.0,1,0,0.062053509056568146
-1.0,0.05,0.5,0,1,0,0.04767858609557152,0.5249887704849243,1,0,0.10015749931335449
-1.0,0.05,0.5,1,1,0,0.03179238364100456,0.997867226600647,1,0,0.07545731961727142
-1.0,0.05,0.5,2,1,15,0.18238762021064758,1.0,1,1,0.5789197683334351
-1.0,0.05,0.5,3,1,0,0.02276957966387272,0.9999222755432129,1,0,0.07266762852668762
-1.0,0.05,0.5,0,1,0,0.009007574059069157,0.9999822378158569,1,0,0.004006982780992985
-1.0,0.05,0.5,1,1,0,0.004476449452340603,0.9999659061431885,1,0,0.003365068696439266
-1.0,0.05,0.5,2,1,11,0.09847719222307205,0.9999943971633911,1,1,0.2363208681344986
-1.0,0.05,0.5,3,1,0,0.0386677086353302,0.691851019859314,1,0,0.09415048360824585
-1.0,0.05,0.5,0,1,0,0.004823677241802216,0.9990168809890747,1,0,0.0017763037467375398
-1.0,0.05,0.5,1,1,15,0.21790467202663422,1.0,1,1,0.5814037919044495
-1.0,0.05,0.5,2,1,0,0.019121889024972916,0.9986464381217957,1,0,0.029714787378907204
-1.0,0.05,0.5,3,1,6,0.06502781808376312,0.9999995231628418,1,1,0.0741291493177414
-1.0,0.05,0.5,0,1,0,0.006090991664677858,0.9995929598808289,1,0,0.0038444153033196926
-1.0,0.05,0.5,1,1,0,0.007307092659175396,0.999988317489624,1,0,0.0034409346990287304
-1.0,0.05,0.5,2,1,0,0.019674886018037796,0.9942500591278076,1,0,0.07115586847066879
-1.0,0.05,0.5,3,1,15,0.1277010440826416,1.0,1,1,0.6057436466217041
-1.0,0.05,0.5,0,1,15,0.20757243037223816,1.0,1,1,0.6550371646881104
-1.0,0.05,0.5,1,1,3,0.06000785157084465,0.9999983310699463,1,1,0.15357503294944763
-1.0,0.05,0.5,2,1,0,0.016507316380739212,0.9975427389144897,1,0,0.04933775216341019
-1.0,0.05,0.5,3,1,0,0.010654184967279434,0.9998151659965515,1,0,0.0067148455418646336
-1.0,0.05,0.5,0,1,15,0.13646475970745087,0.9999984502792358,1,1,0.36130136251449585
-1.0,0.05,0.5,1,1,15,0.1817445307970047,0.26018574833869934,0,0,0.6210742592811584
-1.0,0.05,0.5,2,1,0,0.03852624446153641,1.0,1,0,0.17845655977725983
-1.0,0.05,0.5,3,1,15,0.16825775802135468,1.0,1,1,0.8167499303817749
-1.0,0.05,0.5,0,1,0,0.009207046590745449,0.9573540687561035,1,0,0.01925119385123253
-1.0,0.05,0.5,1,1,0,0.017270294949412346,0.879841148853302,1,0,0.0836983174085617
-1.0,0.05,0.5,2,1,0,0.013520218431949615,0.9999996423721313,1,0,0.012028859928250313
-1.0,0.05,0.5,3,1,15,0.2174927443265915,0.9999892711639404,1,1,0.6519380807876587
-1.0,0.05,0.5,0,1,8,0.0630931556224823,0.9999537467956543,1,1,0.10341757535934448
-1.0,0.05,0.5,1,1,15,0.18979476392269135,0.2766301929950714,0,0,0.5676571726799011
-1.0,0.05,0.5,2,1,15,0.12308249622583389,0.9999744892120361,1,1,0.25548940896987915
-1.0,0.05,0.5,3,1,0,0.01370981801301241,0.9921509027481079,1,0,0.03072577342391014
-1.0,0.05,0.5,0,1,15,0.15508988499641418,1.0,1,1,0.48828479647636414
-1.0,0.05,0.5,1,1,0,0.009739378467202187,0.9999034404754639,1,0,0.021655535325407982
-1.0,0.05,0.5,2,1,15,0.22067762911319733,1.0,1,1,0.7349808812141418
-1.0,0.05,0.5,3,1,11,0.058884456753730774,0.9999995231628418,1,1,0.14386600255966187
-1.0,0.05,0.5,0,1,0,0.01665475219488144,0.971074104309082,1,0,0.05911281704902649
-1.0,0.05,0.5,1,1,0,0.0038931318558752537,0.9941471815109253,1,0,0.0016296711983159184
-1.0,0.05,0.5,2,1,0,0.04143233224749565,1.0,1,0,0.17669367790222168
-1.0,0.05,0.5,3,1,0,0.04244493693113327,0.9269907474517822,1,0,0.21835148334503174
-1.0,0.05,0.5,0,1,15,0.1195681244134903,0.9948222637176514,1,1,0.6000945568084717
-1.0,0.05,0.5,1,1,0,0.012439367361366749,0.9999951124191284,1,0,0.00550842983648181
-1.0,0.05,0.5,2,1,0,0.010075570084154606,0.9941258430480957,1,0,0.055020809173583984
-1.0,0.05,0.5,3,1,15,0.20832304656505585,1.0,1,1,0.63298499584198
-1.0,0.05,0.5,0,1,15,0.14036507904529572,0.9999711513519287,1,1,0.719163715839386
-1.0,0.05,0.5,1,1,0,0.011312051676213741,0.807026207447052,1,0,0.0190208088606596
-1.0,0.05,0.5,2,1,0,0.0052347504533827305,0.9999681711196899,1,0,0.010466419160366058
-1.0,0.05,0.5,3,1,15,0.1600896418094635,0.9999995231628418,1,1,0.6102537512779236
-1.0,0.05,0.5,0,1,15,0.09029427915811539,0.9999994039535522,1,1,0.21421784162521362
-1.0,0.05,0.5,1,1,0,0.025680219754576683,0.9884493947029114,1,0,0.08850189298391342
-1.0,0.05,0.5,2,1,0,0.03443945571780205,0.9863541722297668,1,0,0.14377754926681519
-1.0,0.05,0.5,3,1,15,0.1637519896030426,1.0,1,1,0.5725498199462891
-1.0,0.05,0.5,0,1,0,0.00952175259590149,0.6674842834472656,1,0,0.05489145591855049
-1.0,0.05,0.5,1,1,0,0.0070637487806379795,0.9999964237213135,1,0,0.010274244472384453
-1.0,0.05,0.5,2,1,15,0.13321109116077423,1.0,1,1,0.6496347188949585
-1.0,0.05,0.5,3,1,15,0.14284920692443848,0.9994568228721619,1,1,0.4596005380153656
-1.0,0.05,0.5,0,1,0,0.046278249472379684,0.9999297857284546,1,0,0.11399252712726593
-1.0,0.05,0.5,1,1,2,0.05605313554406166,0.9999622106552124,1,1,0.21311400830745697
-1.0,0.05,0.5,2,1,0,0.04988720268011093,0.9805789589881897,1,0,0.08798263221979141
-1.0,0.05,0.5,3,1,15,0.18785785138607025,0.9840850830078125,1,1,0.6550679802894592
-1.0,0.05,0.5,0,1,0,0.016379453241825104,0.9979696869850159,1,0,0.02557416632771492
-1.0,0.05,0.5,1,1,15,0.11384791880846024,1.0,1,1,0.46009376645088196
-1.0,0.05,0.5,2,1,15,0.17508149147033691,1.0,1,1,0.5924888849258423
-1.0,0.05,0.5,3,1,15,0.09912943840026855,1.0,1,1,0.28631946444511414
-1.0,0.05,0.5,0,1,15,0.13047602772712708,0.999998927116394,1,1,0.6037440299987793
-1.0,0.05,0.5,1,1,15,0.19772177934646606,0.36480623483657837,0,0,0.622325599193573
-1.0,0.05,0.5,2,1,0,0.025723878294229507,0.9999998807907104,1,0,0.054922983050346375
-1.0,0.05,0.5,3,1,15,0.1546717882156372,0.9994298815727234,1,1,0.43559589982032776
-1.0,0.05,0.5,0,1,0,0.003536924486979842,0.9958435893058777,1,0,0.0016900701448321342
-1.0,0.05,0.5,1,1,15,0.19205144047737122,0.1755773425102234,0,0,0.6205017566680908
-1.0,0.05,0.5,2,1,0,0.00778216402977705,0.9999994039535522,1,0,0.006771966814994812
-1.0,0.05,0.5,3,1,15,0.23252414166927338,0.9986971020698547,1,1,0.6467282772064209
-1.0,0.05,0.5,0,1,0,0.005892833694815636,0.99997878074646,1,0,0.004787002224475145
-1.0,0.05,0.5,1,1,0,0.034260161221027374,0.9998760223388672,1,0,0.10043787211179733
-1.0,0.05,0.5,2,1,0,0.0038871101569384336,0.9975726008415222,1,0,0.00170041318051517
-1.0,0.05,0.5,3,1,2,0.05768505483865738,0.9968354105949402,1,1,0.05191921442747116
-1.0,0.05,0.5,0,1,15,0.20680491626262665,0.006947909947484732,0,0,0.6238016486167908
-1.0,0.05,0.5,1,1,15,0.1168956309556961,0.501272439956665,1,1,0.35806915163993835
-1.0,0.05,0.5,2,1,0,0.02010638639330864,0.8915296196937561,1,0,0.05874089524149895
-1.0,0.05,0.5,3,1,0,0.026173686608672142,0.9930353760719299,1,0,0.06523304432630539
-1.0,0.05,0.5,0,1,0,0.020182255655527115,0.39499878883361816,0,0,0.09681322425603867
-1.0,0.05,0.5,1,1,15,0.1835850477218628,1.0,1,1,0.9641686081886292
-1.0,0.05,0.5,2,1,0,0.026065776124596596,0.9999996423721313,1,0,0.0790277048945427
-1.0,0.05,0.5,3,1,0,0.017987919971346855,0.9997387528419495,1,0,0.06296045333147049
-1.0,0.05,0.5,0,1,15,0.18120665848255157,0.9999845027923584,1,1,0.3879825472831726
-1.0,0.05,0.5,1,1,0,0.02034611627459526,0.999998927116394,1,0,0.04675353318452835
-1.0,0.05,0.5,2,1,0,0.018396873027086258,0.9990573525428772,1,0,0.21678002178668976
-1.0,0.05,0.5,3,1,0,0.003503014100715518,0.9898340702056885,1,0,0.0020823306404054165
-1.0,0.05,0.5,0,1,15,0.10499995946884155,0.9999998807907104,1,1,0.47626397013664246
-1.0,0.05,0.5,1,1,15,0.16069430112838745,0.9999028444290161,1,1,0.2348898947238922
-1.0,0.05,0.5,2,1,0,0.018094558268785477,0.9999409914016724,1,0,0.029773039743304253
-1.0,0.05,0.5,3,1,15,0.21596242487430573,0.9999986886978149,1,1,0.6628133654594421
-1.0,0.05,0.5,0,1,0,0.028711363673210144,0.9999659061431885,1,0,0.005768999923020601
-1.0,0.05,0.5,1,1,0,0.04728235304355621,0.9999920129776001,1,0,0.26932451128959656
-1.0,0.05,0.5,2,1,15,0.19652210175991058,1.0,1,1,0.6357740759849548
-1.0,0.05,0.5,3,1,0,0.006455548573285341,0.9996485710144043,1,0,0.009821834973990917
-1.0,0.05,0.5,0,1,0,0.007812783122062683,0.9999958276748657,1,0,0.01743968203663826
-1.0,0.05,0.5,1,1,0,0.005198901053518057,0.997006356716156,1,0,0.006147486623376608
-1.0,0.05,0.5,2,1,0,0.0062477183528244495,0.999474823474884,1,0,0.003646556753665209
-1.0,0.05,0.5,3,1,15,0.2097419649362564,1.0,1,1,0.8692469596862793
-1.0,0.05,0.5,0,1,15,0.10865526646375656,0.9999998807907104,1,1,0.49622511863708496
-1.0,0.05,0.5,1,1,15,0.09064605087041855,0.9948386549949646,1,1,0.5208584666252136
-1.0,0.05,0.5,2,1,15,0.10919152945280075,1.0,1,1,0.36011818051338196
-1.0,0.05,0.5,3,1,11,0.07787046581506729,0.9972033500671387,1,1,0.4775596261024475
-1.0,0.05,0.5,0,1,0,0.04313898831605911,0.9999995231628418,1,0,0.20721589028835297
-1.0,0.05,0.5,1,1,0,0.0415910929441452,0.9999982118606567,1,0,0.08884408324956894
-1.0,0.05,0.5,2,1,1,0.05125292390584946,0.9991305470466614,1,1,0.37019065022468567
